time [s],phi [rad],torque [Nm],torque_comp [Nm],emg_quad [mV],emg_hams [mV],phase
0.059,0.059,48.68364334106445,15.527242249018695,0.24587237499627804,0.27261947769304407,f
0.06,0.06,47.80458068847656,14.886073443890087,0.2384307216372928,0.26793459539134884,f
0.061,0.061,46.94357681274414,14.669596830873846,0.23343167072267978,0.2641136753011591,f
0.062,0.062,47.31576156616211,14.62712903593157,0.22714316021843112,0.2512967126990042,f
0.063,0.063,47.90863800048828,14.844270566728612,0.2256589339384364,0.2513901333445033,f
0.064,0.064,48.353477478027344,15.485139359303078,0.224870018492394,0.2500000256388282,f
0.065,0.065,50.52874755859375,16.89639675275782,0.23116881884842155,0.25734097853521753,f
0.066,0.066,50.788753509521484,16.948165175137323,0.23466333673572484,0.2545041335195371,f
0.067,0.067,50.86396408081055,17.508222097784433,0.2368718812139932,0.25460520534236897,f
0.068,0.068,51.76731872558594,18.424628097618385,0.21802889016232743,0.24078369325333068,f
0.069,0.069,52.302154541015625,18.72109844810482,0.21211692041149346,0.23301193163574652,f
0.07,0.07,51.9340705871582,18.378961907156878,0.21498935955995355,0.234685552391708,f
0.071,0.071,51.98886489868164,18.380401658715346,0.22150039291566903,0.2370733598178851,f
0.072,0.072,52.06148910522461,18.422149861988988,0.22248326482846112,0.2452548970463673,f
0.073,0.073,51.3233757019043,17.89010763929943,0.22395005634621712,0.24697580147650305,f
0.074,0.074,49.664371490478516,16.824323594457546,0.22212189057510065,0.2520064999218933,f
0.075,0.075,48.741153717041016,16.00332774744533,0.22220136208355526,0.2488356389769151,f
0.076,0.076,47.577816009521484,14.70587851584849,0.21768570619075872,0.2485748506778514,f
0.077,0.077,47.13216018676758,13.694289735690427,0.2197466237262965,0.24803883980196512,f
0.078,0.078,45.267906188964844,11.864882837058145,0.2384430967627419,0.2577753170481259,f
0.079,0.079,44.21342849731445,10.781833243501163,0.2425524643398645,0.26808869089702053,f
0.08,0.08,42.97418975830078,9.50408073759755,0.2350355227791555,0.2595132470232495,f
0.081,0.081,42.157737731933594,8.151338558647781,0.22860812822275664,0.25894323466059854,f
0.082,0.082,41.78254318237305,7.312780019922939,0.22623817020170164,0.2470225358140363,f
0.083,0.083,40.72547912597656,6.0022295567996915,0.22509105802276846,0.24922833803723257,f
0.084,0.084,39.39162063598633,4.88234759115267,0.23030564130563552,0.24706638577037607,f
0.085,0.085,38.81175994873047,3.866091955767597,0.23214302418454955,0.25313547072982884,f
0.086,0.086,39.428287506103516,3.241757275254173,0.23489815200706637,0.25151883236430533,f
0.087,0.087,38.53414535522461,2.2515634598388172,0.22820769855322282,0.24688186894010425,f
0.088,0.088,38.7993278503418,1.646102796574798,0.2153382813296086,0.24006020585873933,f
0.089,0.089,38.511409759521484,0.9223685239620902,0.2061601541684839,0.22672473834626808,f
0.09,0.09,37.6527214050293,-0.028898431998905526,0.21227338191897951,0.2342383468994307,f
0.091,0.091,34.768428802490234,-0.6331336807512672,0.21656562703284585,0.24469817293048052,f
0.092,0.092,31.147186279296875,-0.8892250492894205,0.22156965091169872,0.24416591480350186,f
0.093,0.093,28.0960636138916,-0.7628712430547597,0.22307306855154596,0.2434305331069705,f
0.094,0.094,25.265626907348633,-0.7610954130350813,0.22283446610658883,0.24708880745937895,f
0.095,0.095,23.005796432495117,-1.1289266754764309,0.2198982975855996,0.24581516913389195,f
0.096,0.096,21.132232666015625,-1.2445497025880585,0.2143439605039365,0.24573022510967885,f
0.097,0.097,19.903030395507812,-1.0280992160601268,0.2155209315518961,0.24513161132877237,f
0.098,0.098,19.538698196411133,-0.3889151718558791,0.23427713171592437,0.2585307894707108,f
0.099,0.099,19.24765396118164,-0.3147128782547493,0.23837690632367348,0.26860456749215533,f
0.1,0.1,18.827306747436523,-0.8032407171455858,0.23454180699275007,0.2624878219618733,f
0.101,0.101,18.03875732421875,-1.2651733564097811,0.2301514733745521,0.2586820418782715,f
0.102,0.102,14.39545726776123,-4.115085720913802,0.2254446270875558,0.244807968052574,f
0.103,0.103,10.107378959655762,-6.893268676925995,0.2227396285613098,0.2465167285830212,f
0.104,0.104,9.040966033935547,-4.620261277330498,0.22860854302750844,0.2462710066959768,f
0.105,0.105,8.342737197875977,-3.316990776309292,0.22478850592202707,0.24770677151707202,f
0.106,0.106,1.9174721240997314,-9.040711087172145,0.22998013229976266,0.2526906527344038,f
0.107,0.107,-2.4273786544799805,-11.009644198656355,0.22607106570353705,0.24590957705611843,f
0.108,0.108,-6.809525966644287,-10.017260742118316,0.21201734522681334,0.23622308779323,f
0.109,0.109,-10.989371299743652,-9.629306147701795,0.20809671933251153,0.23081498047568358,f
0.11,0.11,-11.100198745727539,-7.137953884285747,0.21572357796073988,0.23557510164953196,f
0.111,0.111,-12.058343887329102,-5.981662554194182,0.21801991059867054,0.23853759303982144,f
0.112,0.112,-10.917646408081055,-3.9964549338767488,0.2226842571884847,0.24376126098538045,f
0.113,0.113,-10.292936325073242,-2.221851559829774,0.22100510399799453,0.24241098810271297,f
0.114,0.114,-8.950211524963379,-0.854877285956118,0.21957275322526568,0.24337756057408516,f
0.115,0.115,-6.410959243774414,0.9382640711336059,0.21296922328253742,0.24302821219559398,f
0.116,0.116,-4.111305236816406,2.4891949104131674,0.21137073628916303,0.2446991710692926,f
0.117,0.117,-1.590903401374817,2.481806562237092,0.21564839790626872,0.2436337363110296,f
0.118,0.118,-0.7829777598381042,1.9976133577667017,0.23428760667299253,0.2611243096891908,f
0.119,0.119,0.8713144659996033,1.7028222288581432,0.2412140765386638,0.2692490256210976,f
0.12,0.12,3.3167333602905273,1.7588596484718366,0.2336749201773903,0.25903415026529725,f
0.121,0.121,5.080121994018555,1.5803227772686264,0.22581932561119958,0.2610444601293094,f
0.122,0.122,6.843682289123535,0.6418306119100883,0.2201475362648736,0.24493481556148372,f
0.123,0.123,6.066046714782715,-0.6523916712523018,0.22349185831816676,0.24422712062474208,f
0.124,0.124,4.643477916717529,-2.431786312232199,0.22413836812412868,0.24919220263120082,f
0.125,0.125,3.698786497116089,-3.87288232922481,0.23104616544064252,0.2491155334436171,f
0.126,0.126,3.6007025241851807,-3.966881212610711,0.23365878110283692,0.25293643171681,f
0.127,0.127,3.023726463317871,-4.220434478063912,0.23284880315897222,0.2510065594722208,f
0.128,0.128,1.1943674087524414,-4.453706449272556,0.21402473407349387,0.22989920308797274,f
0.129,0.129,-0.7089174389839172,-5.103898668579245,0.20870289224595598,0.22388992306351702,f
0.13,0.13,-3.0177056789398193,-5.556748952012057,0.21252002204425005,0.22579069898011278,f
0.131,0.131,-4.406156063079834,-5.782033376985635,0.21817823884438192,0.23580198008022113,f
0.132,0.132,-7.102578163146973,-5.520896554136712,0.2186442271268806,0.24304410006790178,f
0.133,0.133,-6.816014766693115,-4.402059323941275,0.22261503490438103,0.24752853232878796,f
0.134,0.134,-6.309181213378906,-3.869709456428065,0.2195187219855444,0.24525391623914392,f
0.135,0.135,-5.875696659088135,-2.7132974249732564,0.22234107286553872,0.2440527412169578,f
0.136,0.136,-5.424554347991943,-2.258146150436981,0.21912371632935188,0.24483586592326445,f
0.137,0.137,-5.28641414642334,-2.0825788351475163,0.223886817256166,0.24204966173808207,f
0.138,0.138,-3.95194935798645,-1.6522693086278646,0.2385911954218408,0.2653829897364857,f
0.139,0.139,-3.0595178604125977,-1.6372341275164837,0.243914751841548,0.26329765241340564,f
0.14,0.14,-2.627897262573242,-1.5661130871078934,0.23778279080875392,0.26257550759838444,f
0.141,0.141,-2.012542963027954,-1.3200532036625265,0.23434013065752407,0.2556672496062175,f
0.142,0.142,-2.354863405227661,-1.3869748214988606,0.22964316414569416,0.24450235601406634,f
0.143,0.143,-2.3661410808563232,-1.4204221011767555,0.23196272202734913,0.24802024514193627,f
0.144,0.144,-2.6352288722991943,-1.610532935035356,0.23250361487141652,0.24745121560798555,f
0.145,0.145,-2.6842174530029297,-1.383072130595364,0.235610034005722,0.2516453176511782,f
0.146,0.146,-2.6781363487243652,-1.576624738225872,0.23581675013552683,0.25205553240149625,f
0.147,0.147,-3.998302459716797,-1.8278238798016084,0.2329173794312344,0.24749099201429886,f
0.148,0.148,-4.379394054412842,-2.355279068673945,0.21591917297623578,0.23598431893121757,f
0.149,0.149,-5.460597991943359,-2.6640133804849815,0.21030392442499152,0.23005932410681082,f
0.15,0.15,-5.5477142333984375,-2.8942625510052897,0.2167675467956665,0.2350333671943641,f
0.151,0.151,-5.838099002838135,-2.7158488079629612,0.22353965636933235,0.2403296568619706,f
0.152,0.152,-6.220476150512695,-2.567258049418741,0.22725652192778706,0.2469451831896492,f
0.153,0.153,-6.327126502990723,-2.3361163608565323,0.23089122711771723,0.2516783284461954,f
0.154,0.154,-6.452424049377441,-1.750571663220264,0.2288485023163585,0.2503572589445225,f
0.155,0.155,-6.817497730255127,-1.54199512045217,0.22485782959329603,0.25098921441023525,f
0.156,0.156,-5.949275970458984,-0.9772154201034495,0.22159890675415378,0.24977738498956123,f
0.157,0.157,-5.6337666511535645,-0.7600167368726773,0.22159931155595322,0.2486572096959902,f
0.158,0.158,-5.870981693267822,-0.6535748213068521,0.2388185499544418,0.2634844722622675,f
0.159,0.159,-5.7768144607543945,-0.15460911578765493,0.24193333446833093,0.26954062682518887,f
0.16,0.16,-6.051143646240234,0.2810470512553232,0.23903580124160162,0.2641870771118273,f
0.161,0.161,-6.2337164878845215,0.6366227753062199,0.2326088808931287,0.26171126925754573,f
0.162,0.162,-5.754306793212891,1.074220926873516,0.23118497955891498,0.2543036114152338,f
0.163,0.163,-5.071983814239502,1.7001994674313756,0.22906584689045872,0.2512486085725987,f
0.164,0.164,-4.334895133972168,2.280969752340619,0.23118991466648675,0.2520388030899302,f
0.165,0.165,-3.21160626411438,3.2054758433454493,0.23180617195248387,0.25060341392500407,f
0.166,0.166,-3.5250473022460938,3.333227826946001,0.23618359826873697,0.25384621647497035,f
0.167,0.167,-3.157409429550171,3.148016983062209,0.2320721803678235,0.2507540853753631,f
0.168,0.168,-2.808406352996826,3.200045522711569,0.21758209455130945,0.2337301766849689,f
0.169,0.169,-2.0912599563598633,3.4721052423499668,0.21089225550579577,0.2374486424597286,f
0.17,0.17,-1.926465392112732,3.469046339045648,0.2198889146247051,0.23836525723834454,f
0.171,0.171,-2.241072416305542,3.1471512525502403,0.2243206546892771,0.24642545966529128,f
0.172,0.172,-0.9174619913101196,3.460836894530954,0.2302917141231473,0.24755181303123427,f
0.173,0.173,-0.01783844083547592,3.528146243295952,0.22751373456332574,0.25758416087650615,f
0.174,0.174,1.176552653312683,3.4113467515391256,0.22656676907012366,0.25292191989980634,f
0.175,0.175,0.9896403551101685,3.3433134677691707,0.22021408460797132,0.2503786545771264,f
0.176,0.176,1.115639090538025,3.281794987441368,0.21898786892909367,0.2522940119721574,f
0.177,0.177,1.6458916664123535,3.641860773888018,0.22314867529402352,0.24626999184790346,f
0.178,0.178,1.7893387079238892,3.1303385533076282,0.24047987007470412,0.2675307122438633,f
0.179,0.179,2.024752378463745,3.269202010048544,0.24504585719176428,0.2676988372741306,f
0.18,0.18,1.3393924236297607,2.7776063360689496,0.23948823368838346,0.26457946742759053,f
0.181,0.181,1.6292734146118164,3.255493504354269,0.23392705428654598,0.2582015485752114,f
0.182,0.182,0.758716344833374,2.9290219122262804,0.22976161706846415,0.24835799397962416,f
0.183,0.183,0.42177143692970276,2.6158318281851547,0.22572120149047797,0.25342898620618426,f
0.184,0.184,-0.28364935517311096,2.921558579778796,0.22606819368493639,0.2566753751208067,f
0.185,0.185,-0.454982191324234,2.8823022132879803,0.23289044565518863,0.2544749741151308,f
0.186,0.186,-0.7925100922584534,2.921460795716785,0.23728753544123313,0.2624550101922113,f
0.187,0.187,-0.6881200075149536,2.702127414110353,0.23621657696677778,0.25074469192112325,f
0.188,0.188,-0.10584621131420135,2.7418799374244207,0.21685251514297876,0.23929756394797153,f
0.189,0.189,1.2497004270553589,3.118926788953952,0.21221042514227162,0.23117588361476876,f
0.19,0.19,1.6107425689697266,2.753195804404553,0.21430322531460388,0.23619580635847656,f
0.191,0.191,2.6895201206207275,2.653855259956291,0.2216163490971354,0.24757444121189487,f
0.192,0.192,2.976240396499634,2.6117200452528286,0.22213698639796953,0.24781661437057664,f
0.193,0.193,3.115571975708008,2.2988035011953722,0.22380987824131068,0.2541170641286899,f
0.194,0.194,3.2176928520202637,2.4400242959704714,0.22211333639973788,0.25211363295523964,f
0.195,0.195,2.933058500289917,2.2012259891742305,0.22473845816029156,0.24960667406887793,f
0.196,0.196,3.476546049118042,2.2932940759277023,0.21645681615399906,0.2524573922077598,f
0.197,0.197,4.093116760253906,2.522684595194147,0.22388030027082842,0.25136503204481553,f
0.198,0.198,4.359546661376953,2.684386115651265,0.23953596369032695,0.262390313432827,f
0.199,0.199,4.331291198730469,3.1524890854691447,0.24318991579886232,0.2702752881038969,f
0.2,0.2,4.2480387687683105,3.1228686538857935,0.23500407031790072,0.26687546881803226,f
0.201,0.201,3.3170816898345947,2.8216557509591227,0.22962728294569876,0.26680966902924225,f
0.202,0.202,3.6377646923065186,2.6952755670627013,0.2252288799182751,0.25957446802567624,f
0.203,0.203,3.7552096843719482,2.456233182263194,0.22967433758522315,0.2519911140794066,f
0.204,0.204,3.7073850631713867,2.534267927605706,0.2287245826127317,0.25640108996694133,f
0.205,0.205,3.8985755443573,2.525568560871139,0.23716562102838085,0.25764224536919944,f
0.206,0.206,3.9608092308044434,2.2171520085560243,0.23393974764410913,0.25344127015563195,f
0.207,0.207,3.690704822540283,2.0899984100129823,0.22948691466341192,0.25397171758552023,f
0.208,0.208,4.3411078453063965,2.133854501424324,0.21410901526418707,0.2333348879996091,f
0.209,0.209,3.886759042739868,2.0541446865615716,0.21016676928104258,0.238282998660659,f
0.21,0.21,3.395648241043091,1.9613660395427608,0.21682064718043756,0.23817461120480557,f
0.211,0.211,2.7934699058532715,1.883723720320368,0.22387335117242868,0.24893011154845676,f
0.212,0.212,2.982816696166992,1.9548667100175843,0.22558412291616323,0.25501559960626013,f
0.213,0.213,3.466728687286377,1.96077954922362,0.22675268745663443,0.2543797238300136,f
0.214,0.214,3.5816798210144043,1.626013921807647,0.2238613419905619,0.255388662620468,f
0.215,0.215,4.157041072845459,1.7584806879554675,0.21997640954825254,0.25735975792534715,f
0.216,0.216,4.676687240600586,1.7865561612184138,0.21512364880552087,0.25190517023379644,f
0.217,0.217,4.183562278747559,1.6922652184044205,0.2185466829922874,0.2606157458866934,f
0.218,0.218,3.9841318130493164,1.5816657417347875,0.23692089743437486,0.26849252256194567,f
0.219,0.219,3.5090296268463135,1.0279276359640483,0.24515379997428244,0.2743844525348886,f
0.22,0.22,3.1438190937042236,0.7489930611942826,0.23889549164012147,0.26878749161865756,f
0.221,0.221,3.4234938621520996,1.056621919028621,0.23262692249987246,0.2628359677036405,f
0.222,0.222,3.5181210041046143,1.2402371554397162,0.22506227877253532,0.26053207806187656,f
0.223,0.223,4.127959728240967,0.9340208277446282,0.22412643198671472,0.25383366485691744,f
0.224,0.224,4.681754112243652,0.42044377048223275,0.22573439516642413,0.25639147690475306,f
0.225,0.225,5.015241622924805,0.006409539845653706,0.2277947686018284,0.26089151920615633,f
0.226,0.226,4.556929111480713,-0.3352653912479959,0.23304256229531675,0.25831349536018006,f
0.227,0.227,3.914249897003174,-0.07802703142907197,0.23076308914808336,0.26075377640755626,f
0.228,0.228,3.528428554534912,-0.5996108746567913,0.21598708975233094,0.24159865806035924,f
0.229,0.229,3.7496676445007324,-0.611893279160957,0.2118944271136726,0.23721930421197154,f
0.23,0.23,3.989650011062622,-0.6660316560625894,0.21629984259422097,0.24748531247284689,f
0.231,0.231,3.8061184883117676,-0.7116040095593474,0.21880703572121762,0.24586356935552006,f
0.232,0.232,2.8492116928100586,-1.088904124387652,0.22355329552932032,0.25431056138297686,f
0.233,0.233,1.8729734420776367,-1.4560268576762088,0.22043057450178244,0.2568943436485587,f
0.234,0.234,2.1488380432128906,-1.438955257653749,0.21990217634861048,0.25402870936711175,f
0.235,0.235,2.074143409729004,-1.3026142705500288,0.21757929978403015,0.25767742187224074,f
0.236,0.236,1.9813860654830933,-1.2639315192915037,0.2179870769679826,0.2533257012247923,f
0.237,0.237,1.5937930345535278,-1.215247132279019,0.2216848202583674,0.25688029074802177,f
0.238,0.238,1.3904461860656738,-1.299596386383173,0.24036458126814897,0.27414536598663686,f
0.239,0.239,0.9654462337493896,-1.7412034472632456,0.24142342127475425,0.2732081747300541,f
0.24,0.24,2.71264910697937,-1.0083060756129805,0.2366582735891986,0.26971719170406105,f
0.241,0.241,3.15250825881958,-1.1532040630373075,0.22768063887794698,0.27516635542873114,f
0.242,0.242,3.629317045211792,-1.138172392461963,0.22647473302033502,0.261123027591787,f
0.243,0.243,3.498269557952881,-1.6198240608064012,0.22603433329874018,0.2544317166300999,f
0.244,0.244,3.8456344604492188,-1.473105028894843,0.23026752070849363,0.25673738262204676,f
0.245,0.245,3.180147171020508,-1.9717780440626296,0.2316877150730783,0.2609952297062447,f
0.246,0.246,2.955888509750366,-1.7293112780936382,0.23395371244416827,0.262090019095205,f
0.247,0.247,2.5665361881256104,-1.7714453786175806,0.22827219733918608,0.25887843977051456,f
0.248,0.248,2.434032678604126,-1.628411590979835,0.21384624970944338,0.24805777039225896,f
0.249,0.249,2.3565523624420166,-1.6729293654509245,0.2079353333558919,0.23923579109714993,f
0.25,0.25,2.3892102241516113,-1.1711067547199518,0.21557323006419904,0.25108750709366245,f
0.251,0.251,1.648783802986145,-1.1479639027791728,0.21510999319997415,0.25243120865687385,f
0.252,0.252,1.3870141506195068,-1.0224400162815208,0.22492486556043487,0.25704356927548166,f
0.253,0.253,0.7750610113143921,-1.1219843283913578,0.2243944914636105,0.26426261070963175,f
0.254,0.254,1.5615729093551636,-0.7358187158065993,0.22449708126109008,0.2579752325075083,f
0.255,0.255,1.8513317108154297,-0.30710568393419424,0.21975806734740916,0.25889294553464537,f
0.256,0.256,1.7912768125534058,-0.5760330856476773,0.21544656925661573,0.2561806937066964,f
0.257,0.257,1.7861390113830566,-0.3881706180728216,0.21449779013956802,0.25967791093594783,f
0.258,0.258,2.4067325592041016,-0.9574531182191878,0.23465289156089922,0.28012664228176365,f
0.259,0.259,3.0817296504974365,-0.7163588400897527,0.23839619732490883,0.2772752538271744,f
0.26,0.26,4.125417709350586,-0.677742534333954,0.23544881821997865,0.27462230377097735,f
0.261,0.261,3.64060115814209,-0.88673769146365,0.22973804886254634,0.26708265763592,f
0.262,0.262,2.806230306625366,-1.0147677217952054,0.2281404704992292,0.2618167497893246,f
0.263,0.263,2.4312362670898438,-1.2262195162348053,0.22508951703069457,0.2624458322926857,f
0.264,0.264,2.5163891315460205,-0.8171407908904652,0.22876047263793164,0.2593342913581209,f
0.265,0.265,3.208857536315918,-0.7172687879899119,0.22806735333432684,0.26509334331014783,f
0.266,0.266,2.5574634075164795,-1.3291301908601347,0.2315120627500946,0.26713212941692543,f
0.267,0.267,2.752638339996338,-1.111678211110805,0.22654984654616378,0.26525543190840944,f
0.268,0.268,2.211341381072998,-1.0403655261403537,0.21194032437376786,0.2506854872424486,f
0.269,0.269,1.945284366607666,-1.2483479026584483,0.20764624940816137,0.2455410098728473,f
0.27,0.27,0.740210235118866,-1.016161991196763,0.21523708238465403,0.2437203252979983,f
0.271,0.271,0.5666186809539795,-1.2126537013052872,0.2182645272727436,0.25457163519598486,f
0.272,0.272,0.07967809587717056,-1.1671857173193199,0.22565925969538173,0.2582188605411799,f
0.273,0.273,0.21913205087184906,-1.3427416334764037,0.22247777070116778,0.263928851982489,f
0.274,0.274,-0.48938649892807007,-1.328760221742622,0.2199077118410998,0.26260327335290856,f
0.275,0.275,0.8454061150550842,-1.3286148002075158,0.21721036826461815,0.2594132951408331,f
0.276,0.276,2.143324851989746,-1.0046877825351248,0.21586088993859837,0.2622055403895899,f
0.277,0.277,2.650200605392456,-1.1914169372659031,0.22146811988210585,0.2640831641655994,f
0.278,0.278,1.8678252696990967,-0.856094070105768,0.2391283137410735,0.2769382668689032,f
0.279,0.279,1.8957288265228271,-0.8358877551382284,0.24473038035178313,0.2896851535676853,f
0.28,0.28,1.903862476348877,-1.1872546603192344,0.23414047297174248,0.2774221635191627,f
0.281,0.281,2.8881335258483887,-0.8520267263867696,0.22870998046492988,0.27416904694684113,f
0.282,0.282,2.8965768814086914,-0.8533216703330957,0.22557243275560146,0.2680587481104527,f
0.283,0.283,2.205671548843384,-0.8842315170430339,0.22766070371535824,0.2615206643580993,f
0.284,0.284,1.6616414785385132,-1.0459852757930832,0.22827007288056628,0.26484160004611923,f
0.285,0.285,1.4294136762619019,-1.0286073328906469,0.2320900471256523,0.2638226016187404,f
0.286,0.286,2.321037769317627,-1.0221491655609916,0.23298921009439566,0.26517359045153377,f
0.287,0.287,1.6841739416122437,-1.4058819890381171,0.22970697457766026,0.262582214822286,f
0.288,0.288,0.2924649715423584,-1.352007694161063,0.21128987894153245,0.2466961629016817,f
0.289,0.289,0.04209724813699722,-1.1100260688060248,0.2085899134995115,0.24518038070105544,f
0.29,0.29,-0.5031840205192566,-1.5083152610412556,0.212605999121478,0.2511863478571604,f
0.291,0.291,0.4056335687637329,-1.1292784901913684,0.22037766831807717,0.2527544905038496,f
0.292,0.292,1.5724921226501465,-0.8635309130482285,0.22160787335068147,0.25833826912914004,f
0.293,0.293,0.8422004580497742,-0.6396660656934251,0.2266716908495813,0.268565079370916,f
0.294,0.294,2.469071388244629,-0.148031288011147,0.22229788177829288,0.2676401123164812,f
0.295,0.295,1.8859180212020874,-0.3155770359953347,0.21995182856523166,0.260422034920325,f
0.296,0.296,2.9603538513183594,0.16288972756088985,0.21388230827529586,0.26571793751776934,f
0.297,0.297,2.229588270187378,0.06496213671340578,0.2195931690938956,0.26288935172747907,f
0.298,0.298,2.2170603275299072,0.23181305766016397,0.23613248164964634,0.272964269227138,f
0.299,0.299,2.4441747665405273,0.17891704656399599,0.24302020147732084,0.28711947034955654,f
0.3,0.3,2.320465326309204,-0.213623424294251,0.2390147042430413,0.2765887287139295,f
0.301,0.301,3.2093474864959717,0.04535087713838161,0.2325359491710433,0.27564678767368567,f
0.302,0.302,3.324864149093628,1.0718582520951774,0.22775364713328167,0.275069066361252,f
0.303,0.303,2.7227892875671387,0.7144668335696495,0.2246833473254517,0.2651811226869073,f
0.304,0.304,2.377953290939331,0.940044472321771,0.22705027173210768,0.2687196352892459,f
0.305,0.305,2.4012560844421387,0.5734458738030913,0.22766394754072325,0.26686041245257974,f
0.306,0.306,2.571307420730591,0.7426255651911442,0.22871635814912422,0.2678510911821058,f
0.307,0.307,2.5940582752227783,1.1030115874937894,0.2288003213049869,0.2705069500015946,f
0.308,0.308,2.0830860137939453,1.5773440875677398,0.2130029079013674,0.2556876996461085,f
0.309,0.309,2.327219247817993,1.6106763446425625,0.20901758365372491,0.2496737250591353,f
0.31,0.31,2.146329879760742,1.921998931128581,0.2158416506702638,0.2509773940605634,f
0.311,0.311,2.039642333984375,1.958578660642043,0.22090259936103723,0.25487922832180343,f
0.312,0.312,1.8591808080673218,2.2807761891124665,0.22405967995237586,0.26260235080393557,f
0.313,0.313,1.6239022016525269,2.347392863786524,0.22331566023248178,0.26223537656272794,f
0.314,0.314,1.057191014289856,1.7532587715502121,0.21796714733952632,0.26545341039492454,f
0.315,0.315,0.39801836013793945,1.7038855799528159,0.2171567410036102,0.2682803604733114,f
0.316,0.316,0.7511790990829468,1.6024538523412901,0.21414090400940997,0.2635551243366421,f
0.317,0.317,1.2877990007400513,1.9118092866750318,0.21846609690909008,0.26956539182664063,f
0.318,0.318,2.009402275085449,1.8932365636956991,0.23753813498812296,0.2792442674087321,f
0.319,0.319,1.4049863815307617,2.0519646939560823,0.24456473577821405,0.2863467442066846,f
0.32,0.32,1.6289101839065552,1.4740120596126882,0.2360527646485655,0.2817302591692191,f
0.321,0.321,1.6127865314483643,1.8402257262574333,0.22736989325480805,0.27010339134168143,f
0.322,0.322,1.5786916017532349,1.8456308486704343,0.2267884995648323,0.27012386214052525,f
0.323,0.323,1.6184203624725342,1.9130913169871056,0.22160701661231183,0.2717201366702336,f
0.324,0.324,0.2589026391506195,1.9367440724978267,0.22763029274871288,0.27253417173294164,f
0.325,0.325,1.1452913284301758,1.5943837658828426,0.23065129117922312,0.2712835657275209,f
0.326,0.326,0.9811530113220215,2.019745763416863,0.23563471247836262,0.2712459655499502,f
0.327,0.327,1.8112401962280273,1.6359151159695104,0.22869617051876007,0.2661269595131878,f
0.328,0.328,2.255098819732666,1.5759502134061834,0.21392318373479147,0.2479422835350779,f
0.329,0.329,2.20267653465271,1.510177487986231,0.2062590723088252,0.24901289390379305,f
0.33,0.33,1.983731985092163,1.5007611085668304,0.21335223511072834,0.24855154981244032,f
0.331,0.331,1.3777189254760742,1.8837830903610822,0.21926556108440937,0.25546485429420185,f
0.332,0.332,1.7282524108886719,1.6795961831307853,0.22112953611143304,0.26155276179072107,f
0.333,0.333,1.7666468620300293,1.463496725895164,0.2212642684258354,0.2700614502028351,f
0.334,0.334,1.98922860622406,1.6493665772624875,0.22111097417010936,0.27174611134942817,f
0.335,0.335,1.7331048250198364,1.4240180735655585,0.21729477263686095,0.2644606086580152,f
0.336,0.336,1.273486852645874,1.8680464028241044,0.21839438681036452,0.2593813927689596,f
0.337,0.337,1.3480421304702759,1.2305131683275399,0.21857952470053246,0.26882338410807577,f
0.338,0.338,1.6804436445236206,1.8231487796237025,0.23563090377799828,0.28118601866438875,f
0.339,0.339,1.6260731220245361,1.8349207869944246,0.23872450151392627,0.2854696920876207,f
0.34,0.34,1.7006592750549316,2.4465783701676576,0.2347271954293341,0.2846843459763984,f
0.341,0.341,1.020627737045288,2.162225890603809,0.2295983801191385,0.2767698074647673,f
0.342,0.342,0.6897971034049988,1.6533770288314544,0.22819573756846098,0.26734737108234546,f
0.343,0.343,0.727012038230896,1.8902318652010375,0.23027203462565185,0.2651759772615195,f
0.344,0.344,1.2981338500976562,1.2964401122709095,0.22793917611042366,0.26765685372946324,f
0.345,0.345,1.574840784072876,1.7229474574668808,0.228788662506166,0.27209388649175803,f
0.346,0.346,1.5570051670074463,1.4995875959794425,0.23010708177103606,0.26626587128065865,f
0.347,0.347,1.1332632303237915,1.4873711196412336,0.22865629138868632,0.26548181404476406,f
0.348,0.348,0.9676750898361206,1.4522763637205998,0.2131423228283162,0.2572800707864129,f
0.349,0.349,0.8758174180984497,1.1455822154097288,0.207451822845357,0.24748895907657617,f
0.35,0.35,0.6187393665313721,1.0847833582836315,0.21391669956441564,0.25332867303280493,f
0.351,0.351,0.5634142160415649,0.9368781966151084,0.22040164663546427,0.259143981434843,f
0.352,0.352,0.4707590639591217,0.8480740766052829,0.22471424687946762,0.2672971300827984,f
0.353,0.353,0.35990315675735474,0.6655420018107853,0.225256036801874,0.26550339500305176,f
0.354,0.354,0.618127167224884,0.8313884906083023,0.22007548785471553,0.26304895828495634,f
0.355,0.355,0.28676342964172363,0.7318845569942813,0.21724573112878615,0.26614857856810414,f
0.356,0.356,-0.10047703236341476,0.7407303867203745,0.21264911567191713,0.2624795041388088,f
0.357,0.357,0.045914389193058014,0.9559010108544197,0.22073483039040306,0.26706074373620853,f
0.358,0.358,0.08219916373491287,0.8560051854878499,0.23679301327111318,0.28285496900662904,f
0.359,0.359,0.008672915399074554,0.740200349360931,0.2429981071469125,0.2856078859955774,f
0.36,0.36,-0.21266363561153412,0.9220359741422792,0.23616264101575435,0.281056453799099,f
0.361,0.361,-0.26861879229545593,0.7222398550555178,0.2311747938327732,0.27805107261592127,f
0.362,0.362,-0.601559042930603,0.32033511313580443,0.22472342981079732,0.2683876620119222,f
0.363,0.363,-0.2522318363189697,0.2506468084328604,0.22384151900793134,0.27076125805085804,f
